emp_no,first_name,last_name,salary,title
39304,Aram,Plesums,43676,Engineer
39320,Katsuo,Ossenbruggen,40000,Technique Leader
39321,Arie,Wilfing,40000,Engineer
39323,Zita,Ratnaker,53506,Senior Engineer
39337,Shaowen,Miake,48270,Senior Engineer
39361,Gio,Cummings,40000,Senior Engineer
39366,Yuqun,Baar,40000,Senior Engineer
39373,Rafael,Zambonelli,74339,Senior Staff
39375,Yagil,Schurmann,75545,Staff
39405,Toong,Millington,50102,Senior Engineer
39406,Giordano,Giaccio,40000,Technique Leader
39409,Zhilian,Leslie,41548,Senior Engineer
39425,Deniz,Hashii,68340,Engineer
39426,Bluma,Tanemo,51988,Senior Engineer
39443,Weidon,Ratnaker,40000,Senior Staff
39444,Huican,Majewski,75905,Staff
39447,Jinpo,Kroha,40000,Engineer
39462,Basil,Luit,41412,Engineer
39474,Zorica,Kilgore,40697,Senior Staff
39481,Mokhtar,Ratnakar,40000,Engineer
39501,Jaana,Baalen,40000,Engineer
39506,Hatsukazu,Lubachevsky,40000,Engineer
39523,Niclas,Snedden,55356,Engineer
39526,Sadok,Rouquie,40000,Senior Engineer
39533,Urs,Pettit,58823,Engineer
39534,Venkatesan,Trystram,51458,Engineer
39587,Irena,Hoppenstand,41509,Senior Engineer
39595,Vishv,Ramras,40000,Engineer
39603,Shugo,Pelc,62753,Staff
39608,Leni,Ibel,57036,Technique Leader
39616,Marjo,Bael,41348,Engineer
39631,Jiafu,Simmel,79889,Senior Staff
39636,Muzhong,Deville,70782,Senior Staff
39647,Aamer,Massonet,55875,Engineer
39648,Gad,Lanphier,85292,Senior Staff
39652,Kitty,Keirsey,47633,Engineer
39656,Annemarie,Nannarelli,75928,Senior Staff
39658,Cullen,Flexer,40000,Assistant Engineer
39662,Honglan,Birrer,40000,Staff
39674,JoAnna,Atrawala,40000,Engineer
39684,Kokou,Dratva,59743,Senior Staff
39689,Ziya,Parveen,45051,Staff
39695,Billur,Preusig,58290,Staff
39705,Kinh,Vidal,58025,Engineer
39712,Chirstian,Muchinsky,75967,Senior Staff
39719,Yagil,Unno,43024,Staff
39729,Fan,Awdeh,40000,Senior Engineer
39730,Shirish,Mattern,40000,Senior Engineer
39735,Morris,Ashish,46780,Engineer
39738,Arvin,Gerteisen,40000,Engineer
39743,Leucio,Piazza,49429,Senior Engineer
39747,Pohua,Montresor,40000,Engineer
39756,Dmitri,Litecky,77527,Senior Staff
39759,Faiza,Varker,50964,Senior Staff
39780,Alain,Gyorkos,60930,Technique Leader
39784,Venkatesan,Ossenbruggen,56339,Senior Staff
39806,Shuzo,Rosenbaum,80871,Staff
39808,Tayeb,Varley,40000,Engineer
39812,Marit,Peres,42858,Assistant Engineer
39820,Willard,Range,59212,Senior Engineer
39821,Percy,Schwartzbauer,53469,Staff
39844,Arco,Asser,50365,Engineer
39846,Shawna,Riesenhuber,90781,Senior Staff
39852,Willard,Guenter,78900,Senior Staff
39854,Sanjay,McClurg,40000,Senior Engineer
39859,Mingsen,Covnot,40581,Senior Engineer
39868,Adas,Tomescu,42251,Senior Engineer
39873,Kankanahalli,Joslin,40000,Senior Engineer
39875,Jaideep,Magliocco,40000,Staff
39876,Quingbo,Llado,64090,Senior Engineer
39880,Turgut,Karunanithi,79958,Senior Staff
39883,Moriyoshi,Luan,40000,Engineer
39889,Pranav,Menhoudj,66236,Senior Staff
39890,Sanjai,Valiente,80691,Senior Staff
39900,Adas,Schach,40000,Technique Leader
39909,Nectarios,Ozeki,56365,Senior Staff
39917,Guoxiang,Besselaar,40000,Senior Engineer
39930,Kitty,Paludetto,66694,Senior Staff
39933,Deborah,Bennet,62458,Staff
39940,Kazuhisa,Hiraishi,44130,Senior Engineer
39941,Gino,Tanemo,46110,Technique Leader
39949,Ziya,Schlegelmilch,62669,Senior Engineer
39954,Rildo,Baek,84752,Staff
39966,Utpal,Beidas,46206,Staff
39969,Mark,Conia,40000,Staff
39970,Sachar,Sgarro,78546,Staff
39971,Odoardo,Antonisse,52482,Staff
39979,Serenella,Cardazo,62086,Senior Staff
39981,Renee,Biran,44156,Staff
39985,Sergi,Perez,40000,Engineer
39988,Anoosh,Spelt,40000,Technique Leader
39990,Jingling,Katalagarianos,40000,Senior Engineer
39992,Mohit,Gadepally,54972,Staff
39995,Marko,Deverell,62346,Senior Engineer
40000,Nishit,Asser,57473,Technique Leader
40004,Anneke,Stiles,79507,Senior Engineer
40008,Yucai,Nittel,40000,Senior Staff
40010,Mingdong,Ferriere,57690,Senior Engineer
40011,Kazuyasu,Stafford,51166,Engineer
40018,Yongmao,Beidas,40000,Senior Engineer
40021,Parto,Delgrande,72516,Engineer
40023,Ortrun,Asmuth,48009,Senior Engineer
40025,Insup,Isard,40000,Technique Leader
40028,Wuxu,Hofman,51480,Technique Leader
40029,Aruna,Braccini,68008,Staff
40035,Anyuan,Kleiser,83081,Senior Staff
40045,Hairong,Czap,56775,Staff
40057,Ghassan,Kalloufi,76287,Staff
40072,Morrie,Cmelik,40000,Engineer
40106,Zdislav,Mukaidono,48937,Staff
40113,Rosine,Wissmann,52083,Senior Staff
40118,Fen,Uludag,46413,Engineer
40119,Rildo,Farrow,45915,Senior Engineer
40127,Kauko,Callaway,49058,Staff
40131,Moti,Asser,57765,Senior Engineer
40134,Caolyn,Brlek,45538,Technique Leader
40147,Padma,Gaughan,40000,Senior Staff
40156,Dhritiman,Cooman,73828,Senior Staff
40161,Premsyl,Guardalben,44569,Engineer
40168,Miquel,Frezza,40000,Senior Staff
40169,Remco,Isaac,74199,Senior Staff
40185,Miyeon,Garnick,48366,Senior Engineer
40188,Mansur,Serot,40000,Staff
40205,Genevieve,Provine,48463,Senior Engineer
40217,Padma,Shokrollahi,73014,Staff
40225,Shakhar,Schieder,56016,Senior Staff
40226,Hyuncheol,Benantar,65346,Staff
40232,Junsik,Chorvat,45781,Senior Engineer
40244,Saniya,Janetzko,55994,Assistant Engineer
40245,Yucai,Bael,43076,Senior Staff
40250,Jamaludin,Birta,44232,Engineer
40259,Mana,Hartvigsen,65754,Staff
40272,Taizo,Gonthier,40000,Technique Leader
40313,Turgut,Staylopatis,49088,Senior Engineer
40318,Shin,Vingron,40000,Senior Engineer
40321,Hinrich,Ouhyoung,40148,Senior Engineer
40325,Vincent,Gist,40000,Senior Staff
40327,Dinkar,Zobel,40000,Senior Staff
40360,Harjit,Miyakawa,40000,Senior Engineer
40364,Limsoon,Harllee,85099,Staff
40373,Diederik,Mateescu,57274,Senior Staff
40384,Xinan,Irland,40000,Staff
40389,Mong,Kobuchi,54860,Staff
40391,Tadahiko,Barriga,51481,Senior Staff
40392,Qunsheng,Genther,58839,Senior Engineer
40398,Radhia,Szilard,59898,Senior Staff
40409,Jaroslava,Peha,40929,Senior Engineer
40417,Gian,Sundgren,67561,Staff
40423,Gita,Ligten,49072,Staff
40424,Niteen,Ghazalie,40000,Technique Leader
40427,Aloke,Merks,61770,Engineer
40428,Rosalie,Veldwijk,70829,Staff
40432,Leucio,Linnainmaa,61952,Staff
40450,Shan,Kakkad,40000,Engineer
40455,Weidon,Rubsam,61345,Staff
40463,Rafail,Tokunaga,40000,Senior Engineer
40464,Yakichi,Brender,53245,Engineer
40465,Khoa,Brendel,43862,Senior Engineer
40471,Shir,Straney,40488,Engineer
40474,Bodo,Duclos,71797,Senior Staff
40484,Aria,Chiodo,40000,Senior Engineer
40486,Leen,Kopetz,56273,Engineer
40487,Valery,Gulik,40000,Senior Engineer
40489,Yongmao,Bugrara,40829,Assistant Engineer
40493,Yishay,Peris,67055,Engineer
40494,Elliott,Lung,62052,Technique Leader
40508,Anyuan,Birke,46135,Senior Staff
40511,Radhia,Alencar,45087,Senior Staff
40512,Kwangjo,Melton,65684,Senior Staff
40515,Magdalena,Dengi,53547,Technique Leader
40517,Hironoby,Mattern,40000,Senior Engineer
40520,Danny,Gajiwala,66529,Engineer
40522,Krisda,Kinley,40000,Staff
40528,Yannik,Litvinov,57748,Senior Engineer
40531,Etsuo,Kalefeld,58929,Staff
40533,Kiyotoshi,Aingworth,40000,Engineer
40543,Chikako,Merey,57903,Senior Engineer
40551,Lillian,Terkki,40000,Engineer
40555,Yahiko,Manders,65368,Senior Staff
40556,Murthy,Baaz,73750,Engineer
40563,Hongzhu,Munos,40000,Engineer
40574,Susumu,Ratnakar,40000,Senior Engineer
40581,Mack,Jiang,40000,Engineer
40587,Xiping,Genin,42759,Technique Leader
40592,Yucai,Gniady,40000,Senior Staff
40597,Fumiyo,Limongiello,49354,Engineer
40600,Arch,Bazzichi,40000,Staff
40615,Jacopo,Karner,40000,Senior Engineer
40622,Lubomir,Ulupinar,74336,Engineer
40631,Frazer,Alameldin,40000,Senior Staff
40639,Goo,Schnabel,79572,Staff
40641,Eishiro,Papadias,63394,Staff
40647,Mitsuyuki,Basagni,57576,Technique Leader
40660,Piyush,Erbe,65305,Engineer
40668,Heon,Makinen,40000,Senior Engineer
40672,Yinlin,Pfau,52697,Engineer
40685,Shawna,Bugrara,65968,Senior Staff
40690,Leni,Tomescu,55510,Staff
40696,Torsten,Siprelle,81157,Senior Engineer
40714,Lijie,Covnot,81620,Staff
40728,Heejo,Pepe,40000,Senior Staff
40739,Kazuhiko,Itzfeldt,61851,Senior Staff
40760,Munehiro,Yetto,70624,Staff
40762,Tze,Tanemo,57456,Staff
40764,Shuky,Senzako,69996,Senior Staff
40769,Seongbin,Covnot,40000,Staff
40770,Jiang,Nitta,63213,Senior Staff
40777,Jeong,Birdsall,40000,Staff
40779,Itzchak,Begiun,40000,Senior Engineer
40782,Mitchel,Bodoff,53078,Senior Engineer
40786,Gretta,Whittlesey,40000,Senior Engineer
40799,Stabislas,Awdeh,48081,Staff
40802,Baocai,Ecklund,40839,Engineer
40810,Jingling,Baak,43468,Senior Staff
40814,Heather,Lunn,40000,Staff
40815,Bouchung,Servieres,40000,Staff
40822,Rosli,Munoz,42852,Staff
40824,Serap,Kleiser,40000,Senior Engineer
40829,Jianhui,Mitzlaff,58904,Senior Staff
40834,Elzbieta,Fritzsche,42735,Senior Engineer
40839,Prodip,Otillio,48531,Senior Staff
40841,Masako,Lindqvist,40000,Staff
40853,Terresa,Guardalben,40000,Assistant Engineer
40856,Gaurav,Schaar,40000,Staff
40868,Limsoon,Malabarba,40548,Staff
40869,Flemming,Snedden,43224,Senior Engineer
40872,Qunsheng,Cunliffe,59283,Senior Engineer
40881,Hatem,Acton,40000,Engineer
40891,Jinya,Kaltofen,61702,Staff
40904,Fumiko,Willoner,40000,Technique Leader
40907,Jaana,Rando,57079,Senior Engineer
40910,Tamiya,Chimia,40000,Senior Staff
40932,Kolar,DuBourdieux,45478,Staff
40946,Fumitake,Mahmud,46334,Engineer
40977,Elvia,Sinicrope,85663,Staff
40987,Zeljko,Sidou,40000,Engineer
40997,Ranan,Nations,40000,Senior Engineer
41001,Kensei,Flowers,40000,Senior Engineer
41013,Shirish,Asrin,40000,Senior Engineer
41029,Menkae,Bahi,60735,Engineer
41039,Subhankar,Bala,40000,Senior Engineer
41046,Arvin,Borstler,43176,Engineer
41074,Leen,Siochi,95738,Senior Staff
41076,Maik,Garigliano,52483,Staff
41077,Amalendu,Walston,61355,Senior Staff
41081,Faiza,Mikschl,40000,Senior Engineer
41110,Munehiko,Manders,55739,Engineer
41116,Mihalis,Azadmanesh,40000,Technique Leader
41121,Tsuneo,Sankaranarayanan,48456,Engineer
41122,Guenter,Hoppenstand,82505,Staff
41140,Tonny,Bail,74619,Staff
41147,Abdelaziz,Chimia,40000,Engineer
41149,Alain,Wiegley,40000,Engineer
41150,Yurii,Monarch,41762,Engineer
41157,Jeanne,Valiente,40000,Engineer
41173,Maren,Aseltine,42081,Engineer
41179,Masamitsu,Vecchi,40000,Staff
41181,Paddy,Delgrossi,40000,Senior Engineer
41184,Nikolaus,Ranze,55776,Senior Engineer
41187,Jacqueline,Maquelin,41604,Staff
41197,Vesna,Stille,61924,Senior Staff
41198,Janalee,Christianini,40000,Senior Engineer
41200,Huei,Leppanen,40000,Engineer
41201,Kazuhito,Munch,80973,Staff
41205,Charlene,Cusworth,75669,Senior Staff
41215,Moon,Wursthorn,50752,Senior Engineer
41228,Jacopo,Hebert,40000,Senior Engineer
41232,Yuriy,Millington,42328,Senior Engineer
41234,Paloma,Sidou,44171,Engineer
41239,Malu,Rajaraman,70272,Senior Staff
41247,Kristinn,Zhiwei,47654,Senior Staff
41251,Arne,Glinert,94297,Staff
41265,Torsten,Poulakidas,83775,Senior Staff
41274,Mari,Giveon,47643,Assistant Engineer
41280,Felicidad,Czap,88826,Staff
41283,KayLiang,Tetzlaff,52746,Engineer
41292,Premsyl,Thombley,40000,Senior Engineer
41298,Elvia,Cesareni,74563,Senior Staff
41301,Shuichi,Cochrane,40000,Senior Staff
41304,Kristian,Ulupinar,40000,Engineer
41313,Gino,Nitto,42736,Senior Engineer
41319,Mototsugu,Unni,62785,Engineer
41363,Ronghao,Siepmann,74383,Senior Staff
41371,Luise,Decaestecker,57056,Senior Staff
41373,Mona,Veevers,67890,Senior Engineer
41374,JiYoung,Schurmann,40000,Technique Leader
41389,Manton,Jeansoulin,50412,Technique Leader
41399,Xiaoheng,Broomell,40000,Engineer
41404,Marco,Isaak,54030,Staff
41410,Kwangho,Munch,94193,Staff
41420,IEEE,Domenig,64063,Senior Staff
41422,Franziska,Ramamoorthy,40000,Engineer
41428,Shai,Bierbaum,66910,Senior Staff
41432,Basim,Dymetman,65558,Technique Leader
41437,Christoper,Farrel,44964,Technique Leader
41441,Pasqua,Shigei,40000,Assistant Engineer
41460,Martial,Rodiger,53034,Senior Engineer
41463,Trygve,McClurg,71083,Senior Staff
41487,Aemilian,Cummings,58494,Staff
41498,Susanne,Masamoto,45952,Engineer
41514,Magy,Iisaku,49760,Senior Engineer
41519,Domenick,Garigliano,50101,Senior Engineer
41527,Hisao,Oxman,75220,Engineer
41533,Visit,Parhami,40000,Staff
41544,Rayond,Simmel,58503,Senior Engineer
41553,Tokuyasu,Peltason,58051,Senior Engineer
41554,Rajmohan,Halloran,64937,Senior Staff
41567,Jinxi,Highland,50826,Staff
41581,Vitali,Azumi,40000,Staff
41583,Holgard,Thorensen,57443,Technique Leader
41587,Lokesh,Sankaranarayanan,41337,Senior Staff
41593,Susuma,Grabner,40000,Assistant Engineer
41604,Tadanori,Botman,41782,Staff
41610,Serge,Staudhammer,40000,Senior Engineer
41612,Mariangiola,Provine,46111,Technique Leader
41628,Josyula,Claffy,51886,Staff
41632,Holgard,Baumann,48030,Staff
41643,Sampalli,Tempesti,46939,Senior Engineer
41644,Georg,Marakhovsky,73942,Senior Staff
41661,Masadi,Hofman,50628,Staff
41665,Juyoung,Denos,46240,Senior Engineer
41666,Xiaoqiang,Eugenio,41087,Staff
41667,Barna,Facello,40000,Senior Engineer
41673,Armond,Matzel,59816,Senior Engineer
41674,Abdelghani,Yemenis,40000,Senior Engineer
41677,Eben,Gimarc,70041,Senior Staff
41682,Alselm,Ecklund,88875,Senior Staff
41688,Phuoc,Dayana,40000,Engineer
41709,Maha,Zielinski,40000,Staff
41710,Weiru,Haldar,59888,Staff
41717,Dines,Rothe,60452,Senior Engineer
41718,Naraig,Miyakawa,40000,Engineer
41724,Faiza,Bage,49067,Senior Staff
41727,Rosella,Paludetto,61871,Senior Staff
41743,Aamer,Lunt,48669,Senior Engineer
41746,Zita,Greenaway,40493,Assistant Engineer
41754,Rosita,Hanabata,59888,Senior Engineer
41759,Charmane,Lagarias,80164,Staff
41767,Leszek,Thiran,56500,Engineer
41772,Leon,Decaestecker,62906,Senior Staff
41786,Krister,Hmelo,40000,Engineer
41790,Deniz,Cherinka,40000,Staff
41792,Guther,Lowrie,82485,Staff
41798,Margareta,Akaboshi,46925,Engineer
41808,Filipp,Varley,40000,Senior Staff
41809,Shen,Puppe,40000,Senior Staff
41824,Kendra,Luby,40000,Senior Engineer
41836,Akhilish,Passino,40000,Senior Engineer
41855,Cathie,Bamford,40000,Senior Staff
41857,Munehiko,Beznosov,51412,Staff
41863,Dipayan,Herbst,44460,Senior Staff
41864,Kazuhito,Gulla,76595,Senior Staff
41870,Peer,Azulay,73759,Staff
41871,Stevo,Waeselynck,40000,Technique Leader
41874,Badri,Asmuth,74204,Staff
41885,Val,Validov,68151,Senior Staff
41888,Vitali,Oehlmann,60903,Senior Staff
41889,Basim,Zumaque,56719,Senior Staff
41894,Zeydy,Mandell,40000,Senior Staff
41902,Zongyan,Zweizig,40000,Engineer
41909,Toshimitsu,McAlpine,40000,Senior Engineer
41917,Fumitake,Schlumberger,69069,Staff
41934,Lansing,Bratten,88791,Senior Staff
41939,Kwangho,Usery,52241,Staff
41940,Dmitry,Anick,52026,Engineer
41944,Vishwani,Parhami,55510,Senior Engineer
41956,Rajmohan,Thiria,40000,Senior Staff
41961,Huican,Kalloufi,45758,Engineer
41973,Mantis,Massonet,68064,Engineer
41979,Hilary,Bage,40000,Senior Staff
41983,Luise,Wixon,40000,Engineer
41985,Xianlong,Serra,75389,Engineer
41988,Wonhee,Goodrum,42193,Assistant Engineer
42006,Gonzalo,Anger,71824,Senior Staff
42007,Tsz,Pokrovskii,56974,Senior Staff
42019,Mayumi,Roisin,40000,Senior Staff
42020,Nobuyoshi,Matzat,40000,Senior Engineer
42024,Dipayan,Serdy,40000,Staff
42033,Reuven,Compeau,60624,Technique Leader
42046,Waiman,Millington,53233,Technique Leader
42047,Sahrah,Ambroszkiewicz,44306,Senior Engineer
42053,Demin,Lores,40000,Senior Staff
42059,Jianhui,Czap,60089,Engineer
42061,Eldridge,Chorvat,41216,Technique Leader
42075,Sergi,Gruenwald,40000,Engineer
42082,Gritta,Compeau,55819,Senior Staff
42083,Kotesh,Schahn,40000,Senior Staff
42088,Zhiguo,Kalsbeek,40000,Engineer
42104,Dante,Plesums,40000,Senior Staff
42120,Sorina,Quadeer,69997,Engineer
42125,Subhankar,Besancenot,42367,Staff
42135,Ashish,Huttel,66377,Senior Staff
42139,Tru,Isaak,40373,Technique Leader
42145,Roddy,Socorro,40000,Engineer
42150,Mahendra,Giveon,62401,Senior Staff
42153,Shushma,Ecklund,74913,Staff
42159,Ipke,Bala,66459,Senior Engineer
42169,Wuxu,Motley,70310,Senior Staff
42173,Nishit,Matheson,40612,Senior Engineer
42174,Vishv,Schahn,40000,Engineer
42181,Eldridge,Tiemann,50280,Engineer
42184,Prasadram,Kusalik,61968,Engineer
42185,Renee,Kaminger,41027,Engineer
42188,Ravishankar,Niizuma,51942,Assistant Engineer
42202,Hyuckchul,Ginesta,69151,Senior Engineer
42208,Gao,Guenter,84672,Senior Staff
42209,Kensyu,Leonhardt,40000,Staff
42221,Godehard,Fortenbacher,52005,Senior Engineer
42223,Salvador,Vidal,43758,Engineer
42233,Holgard,McConalogue,54841,Senior Engineer
42237,Percy,Jenevein,49612,Engineer
42239,Elvis,Servieres,40000,Engineer
42243,Jaana,Fendler,69787,Engineer
42268,Claude,Danner,46187,Engineer
42271,DAIDA,Halevi,66875,Senior Staff
42272,Gor,Erde,46389,Senior Engineer
42274,Gal,Grospietsch,40000,Assistant Engineer
42276,Emran,Brattka,49919,Senior Engineer
42277,Martina,Codenie,77425,Technique Leader
42286,Yannik,Heering,40000,Senior Engineer
42298,Tru,Kalefeld,40000,Technique Leader
42300,Bernice,Tetzlaff,64797,Staff
42305,Tsz,Mikschl,43172,Senior Engineer
42317,Baruch,Gils,40000,Staff
42318,Yucai,Fasbender,40000,Senior Staff
42333,Woody,Hainaut,95443,Staff
42341,Haldun,Cangellaris,55897,Engineer
42352,Tuval,Chaudhuri,40000,Senior Engineer
42358,Lech,Narwekar,40000,Senior Staff
42360,Arunachalam,Itschner,49051,Senior Engineer
42366,Chriss,Maksimenko,40417,Staff
42371,Pragnesh,Mersereau,89143,Senior Staff
42375,Neven,Bierman,66909,Staff
42380,Gou,Dulli,45963,Senior Staff
42389,Eric,Hinsberger,69138,Technique Leader
42402,Gererd,Rosis,42261,Senior Engineer
42405,Mari,Hmelo,40000,Engineer
42410,Marjo,Falster,40000,Engineer
42419,Heekeun,Shobatake,40000,Senior Staff
42422,Marin,Tokunaga,51005,Senior Staff
42424,Adin,Picco,40000,Engineer
42425,Insup,Ulupinar,45191,Senior Staff
42430,Shounak,Baaz,40000,Staff
42434,Diederik,Lagarias,75431,Staff
42444,Seongbin,Kobuchi,40000,Staff
42460,Angel,Vrecion,45978,Engineer
42469,Sham,Hiltgen,40000,Senior Engineer
42471,Susanna,Molenaar,40000,Engineer
42478,Kristin,Biros,55244,Senior Staff
42488,Angel,Menhardt,48657,Senior Staff
42498,Limsoon,Bojadziev,59559,Senior Engineer
42499,Palash,Yavatkar,40000,Senior Staff
42501,Olivera,Conde,40143,Senior Engineer
42504,Krisda,Nastansky,51874,Senior Engineer
42516,Larisa,Berstel,40000,Engineer
42520,Frazer,Wiegley,70870,Engineer
42541,Ferdinand,Aingworth,40000,Senior Engineer
42553,Felicidad,Slutz,40000,Senior Engineer
42570,Fox,Panwar,44107,Senior Staff
42580,Zvonko,Valtorta,59256,Engineer
42583,Joydip,Henseler,75901,Engineer
42590,Basim,Billawala,46900,Senior Engineer
42591,Lakshmi,Eppinger,51629,Engineer
42606,Moti,Hartvigsen,78409,Senior Staff
42617,Thodoros,Kawashimo,40000,Engineer
42623,Tayeb,Decleir,67798,Engineer
42642,Bluma,Broder,102424,Senior Staff
42650,Neven,Horswill,79698,Staff
42652,Garnik,Nourani,40000,Senior Engineer
42663,Lech,Barreiro,48741,Senior Staff
42681,Radhakrishnan,Molenkamp,54461,Engineer
42684,Behnaam,Dengi,40000,Engineer
42686,Tadanori,Wossner,40000,Staff
42691,Yongdong,Piveteau,46142,Senior Staff
42698,Lokesh,Perng,69009,Staff
42708,Hitomi,Petereit,49449,Senior Staff
42728,Moon,Melton,40000,Engineer
42746,Manu,Billawala,63771,Engineer
42756,Kotesh,Bahk,71985,Senior Engineer
42761,Yagil,Lindenbaum,40913,Engineer
42764,Marit,Preusig,40000,Senior Staff
42765,Filipp,Bresenham,58435,Senior Staff
42768,Gita,Yoshizawa,71091,Staff
42773,Claude,Zirintsis,61216,Engineer
42781,Xinyu,Dechter,40000,Staff
42785,Shawna,Cannane,44504,Engineer
42788,Geoffrey,Ouhyoung,40000,Senior Engineer
42805,Neven,Ruemmler,54064,Senior Engineer
42811,Billie,Khalid,40000,Senior Staff
42817,Mohd,Ulupinar,67706,Senior Staff
42818,Radhakrishnan,Jenevein,53858,Technique Leader
42821,Xumin,Anily,64939,Engineer
42828,Val,Fiutem,50054,Senior Engineer
42830,Tze,Poupard,44467,Senior Engineer
42838,Samphel,Giaccio,55207,Senior Engineer
42839,Remzi,Cannard,63618,Staff
42850,Demos,Kornyak,48482,Senior Engineer
42856,Xiaoqiu,Ranka,62039,Senior Engineer
42870,Arch,Whittlesey,40000,Engineer
42886,JoAnna,Malabarba,66633,Senior Engineer
42892,Faiza,Suppi,40000,Senior Staff
42894,Arto,Bashian,54260,Engineer
42903,Kazuhito,Syang,40000,Senior Engineer
42906,Sudhanshu,Silva,55521,Senior Staff
42912,Jacopo,Gecsei,56897,Senior Staff
42928,Boutros,Magalhaes,50015,Engineer
42929,Sven,Hegner,40000,Engineer
42930,Izaskun,Berztiss,46579,Senior Engineer
42933,Zhiwei,Pleszkun,49736,Senior Engineer
42936,Chuanti,Nitsche,97540,Senior Staff
42942,Mansur,Bolotov,40000,Assistant Engineer
42949,Mokhtar,Kawashima,44164,Engineer
42980,Karoline,Businaro,88919,Staff
42998,Fei,Boyle,40000,Senior Engineer
43013,Mechthild,Petersohn,49759,Senior Staff
43014,Vitali,Olivero,85066,Staff
43035,Sven,Picaronny,40000,Senior Staff
43038,Chaoyi,Nooteboom,87342,Senior Staff
43040,Ulises,Nittel,69716,Staff
43042,Qingxiang,Luders,40000,Staff
43044,Masako,Gustavson,58333,Technique Leader
43045,Howell,Birke,55441,Staff
43058,Hauke,Pearson,46940,Engineer
43065,Chinya,Vitiello,40000,Engineer
43068,Nikolaos,Halloran,40000,Senior Engineer
43072,Sampalli,Chelton,40000,Engineer
43073,Urs,Andreotta,57625,Engineer
43078,Radhia,Wuwongse,77051,Staff
43080,Leucio,Piancastelli,40000,Engineer
43082,Janche,Lunt,40000,Engineer
43083,Candido,Bennis,60825,Senior Staff
43084,Babette,Leijenhorst,43792,Engineer
43089,Pantung,Ferriere,58356,Staff
43093,Basem,Schapire,40000,Staff
43107,Tooru,Verspoor,64672,Senior Staff
43108,Nevin,Perz,67152,Senior Engineer
43114,Yurii,Kamble,45216,Senior Engineer
43132,Pramod,Zumaque,46069,Engineer
43161,Ranan,Percebois,40000,Engineer
43181,Hugh,Iisaka,62518,Senior Staff
43184,Uri,Delgrande,50368,Engineer
43185,Alselm,Kisuki,40000,Senior Engineer
43189,Oscal,Ranft,62408,Senior Engineer
43196,Along,Socorro,40000,Staff
43198,Constantine,Himler,55977,Senior Engineer
43200,Geraldo,Plessier,52152,Senior Staff
43203,Chuanyi,Androutsos,57858,Engineer
43207,Itzchak,Shihab,43618,Senior Staff
43215,Richara,Garnham,64293,Senior Engineer
43217,DAIDA,Pappas,55100,Senior Staff
43219,Moni,Krichel,67662,Senior Staff
